VDR Name,Account,Date,Memo,Document Number/ID,Transaction,Type,Total Amount (Transaction Currency)
VDR-0106 Orion Labs,
,Accrued Purchases,6/30/2022,null,IR-2766,Item Receipt #IR-2766,ItemRcpt,-300,
,Accrued Purchases,6/30/2022,null,IR-2773,Item Receipt #IR-2773,ItemRcpt,-531.79,
,Accrued Purchases,6/16/2022,PO-LAB-0008,81471752,Bill #81471752,VendBill,-2893.55,
,Accrued Purchases,5/18/2022,MOL040122-NGS-SO,IR-2422,Item Receipt #IR-2422,ItemRcpt,-13542.4,
,Accrued Purchases,6/30/2022,PO-: MOL032322−ECORV,81052325,Bill #81052325,VendBill,-362.53,
,Accrued Purchases,6/21/2022,null,IR-2434,Item Receipt #IR-2434,ItemRcpt,-11232,
,Accrued Purchases,6/30/2022,PO 1062021MOLCV - INV 80182237 + INV 80176150,IR-2823,Item Receipt #IR-2823,ItemRcpt,-34786.8,
,Accrued Purchases,6/30/2022,PO MOL042121-NGS,IR-2827,Item Receipt #IR-2827,ItemRcpt,-43760,
,Accrued Purchases,6/30/2022,PO 06102021MOLCV - INV 79594369,IR-2829,Item Receipt #IR-2829,ItemRcpt,-19283.6,
,Accrued Purchases,5/30/2022,P0−Mol−0631 Received from supplier in 5-30-2022 Correct date 5/16/2022,81310079,Bill #81310079,VendBill,-1728.61,
,Accrued Purchases,6/30/2022,PO-: MOL032922−Sanger,81055732,Bill #81055732,VendBill,-37.61,
,Accrued Purchases,6/30/2022,PO-:MOL032922−Sanger,81090369,Bill #81090369,VendBill,-255.84,
,Accrued Purchases,5/30/2022,P0−MOL040122−NGS−SO Received from supplier in 5-30-2022 Correct date 5/18/2022,81318910,Bill #81318910,VendBill,-14439.58,
,Accrued Purchases,5/30/2022,P0−MOL040122−NGS−SO Received from supplier in 5-30-2022 Correct date 5/18/2022,81326774,Bill #81326774,VendBill,-3791.92,
,Accrued Purchases,6/30/2022,null,IR-2601,Item Receipt #IR-2601,ItemRcpt,-13542.4,
,Accrued Purchases,6/29/2022,null,IR-2817,Item Receipt #IR-2817,ItemRcpt,-2244,
,Accrued Purchases,5/31/2022,null,IR-2532,Item Receipt #IR-2532,ItemRcpt,-32.32,
,Accrued Purchases,6/24/2022,null,IR-2489,Item Receipt #IR-2489,ItemRcpt,-156738.25,
,Accrued Purchases,6/27/2022,null,IR-2503,Item Receipt #IR-2503,ItemRcpt,-15014.4,
,Accrued Purchases,5/4/2022,PO 050422CASTMOL,81248875,Bill #81248875,VendBill,-3208.98,
,Accrued Purchases,5/24/2022,P0 MOL040122−NGS−SO - Correct Date 04/19/2022 -  Received from supplier in 5-23-2022,81160944,Bill #81160944,VendBill,-51963.61,
,Accrued Purchases,5/24/2022,P0 021022OCAMOL Received from supplier in 5-23-2022,80851023,Bill #80851023,VendBill,-7847.6,
,Accrued Purchases,5/24/2022,P0 MOL040122−NGS−SO - Correct date 04/21/2022  - Received from supplier in 5-23-2022,81176664,Bill #81176664,VendBill,-48199.46,
,Accrued Purchases,5/30/2022,MOL040122−NGS−SO Received from supplier in 5-30-2022 Correct date 5/24/2022,81347029,Bill #81347029,VendBill,-31233.02,
,Accrued Purchases,5/30/2022,P0-4282022CVMOL Received from supplier in 5-30-2022 Correct date 5/2/2022,81231056,Bill #81231056,VendBill,-2782.14,
,Accrued Purchases,6/30/2022,null,IR-2549,Item Receipt #IR-2549,ItemRcpt,-237.6,
,Accrued Purchases,6/30/2022,MOL040122-NGS-SO - INV 81384138,IR-2832,Item Receipt #IR-2832,ItemRcpt,-67354.8,
,Accrued Purchases,6/30/2022,INV 80979449 - PO MOL030722-NGS,IR-2847,Item Receipt #IR-2847,ItemRcpt,-1922.08,
,Accrued Purchases,6/30/2022,null,IR-2570,Item Receipt #IR-2570,ItemRcpt,-1155.2,
,Accrued Purchases,5/30/2022,PO-041322OPAMOL Received from supplier in 5-30-2022 Correct date 4/29/2022,81222980,Bill #81222980,VendBill,-3556.58,
,Accrued Purchases,6/13/2022,null,IR-2361,Item Receipt #IR-2361,ItemRcpt,-19631.4,
,Accrued Purchases,6/28/2022,null,IR-2578,Item Receipt #IR-2578,ItemRcpt,-1376.4,
,Accrued Purchases,4/19/2022,null,IR-2397,Item Receipt #IR-2397,ItemRcpt,-48981.4,
,Accrued Purchases,4/1/2022,3302022CVMOL,IR-2368,Item Receipt #IR-2368,ItemRcpt,-5882.4,
,Accrued Purchases,4/4/2022,3302022CVMOL,IR-2369,Item Receipt #IR-2369,ItemRcpt,-247017.01,
,Accrued Purchases,4/12/2022,120721MAOSMOL,IR-2402,Item Receipt #IR-2402,ItemRcpt,-10545,
,Accrued Purchases,6/30/2022,null,IR-2756,Item Receipt #IR-2756,ItemRcpt,-268.45,
,Accrued Purchases,5/24/2022,P0 MOL040122−NGS−SO - Correct date 04/18/2022 - Received from supplier in 5-23-2022,81157375,Bill #81157375,VendBill,-5008.98,
,Accrued Purchases,3/11/2022,null,IR-2284,Item Receipt #IR-2284,ItemRcpt,-212.2,
,Accrued Purchases,4/8/2022,MOL040122-NGS-SO,IR-2375,Item Receipt #IR-2375,ItemRcpt,-15816,
,Accrued Purchases,4/8/2022,040622MOL,IR-2376,Item Receipt #IR-2376,ItemRcpt,-5081.18,
,Accrued Purchases,6/30/2022,INV 80955451 - PO MOL030722-NGS,IR-2846,Item Receipt #IR-2846,ItemRcpt,-13920,
,Accrued Purchases,6/7/2022,MOL040122-NGS-SO,IR-2431,Item Receipt #IR-2431,ItemRcpt,-15014.4,
Total - VDR-0086 Life Technologies ,,,,,,,-25345345.909999996
VDR-0008 Agilent Technologies,
,Accrued Purchases,3/24/2020,IR-0060 - Track 309259197 - PO 032420AP,118842822,Bill #118842822,VendBill,-4537.79,
,Accrued Purchases,3/26/2020,INV 118842822 - PO 032420AP,IR-0060,Item Receipt #IR-0060,ItemRcpt,-4508.83,
,Accrued Purchases,4/5/2020,032420AP,IR-0053,Item Receipt #IR-0053,ItemRcpt,0,
,Accrued Purchases,3/30/2020,PO 032720 FLOW,118868620,Bill #118868620,VendBill,-500.5,
,Accrued Purchases,4/1/2020,032720Flow,IR-0088,Item Receipt #IR-0088,ItemRcpt,-450.5,
,Accrued Purchases,5/28/2020,052720AP,IR-0170,Item Receipt #IR-0170,ItemRcpt,-5698.54,
,Accrued Purchases,5/27/2020,PO 052720AP - Received by Mail on 06/02/2020,119139720,Bill #119139720,VendBill,-4577.29,
,Accrued Purchases,5/27/2020,PO 052720AP - Received by Mail on 06/02/2020,119139721,Bill #119139721,VendBill,-1191.25,
,Accrued Purchases,6/23/2020,PO 062220FLOW,119273357,Bill #119273357,VendBill,-951,
,Accrued Purchases,6/30/2020,062620AP,IR-0286,Item Receipt #IR-0286,ItemRcpt,0,
,Accrued Purchases,6/24/2020,062220Flow,IR-0266,Item Receipt #IR-0266,ItemRcpt,-900,
,Accrued Purchases,6/30/2020,062620AP,IR-0292,Item Receipt #IR-0292,ItemRcpt,-9017.66,
,Accrued Purchases,7/1/2020,062620AP,IR-0289,Item Receipt #IR-0289,ItemRcpt,0,
,Accrued Purchases,7/1/2020,IR-0292 - PO 062620AP - Tracking 309435523 - received from RD on 07/09/2020 - correct date on 06/29/2020,119303652,Bill #119303652,VendBill,-9055.05,
,Accrued Purchases,7/22/2020,PO 072220AP - Received from RD on 07/28/2020,119428835,Bill #119428835,VendBill,-4558.83,
,Accrued Purchases,7/24/2020,072220AP,IR-0352,Item Receipt #IR-0352,ItemRcpt,-4508.83,
,Accrued Purchases,8/31/2020,PO 082720AP - received from RD on 09/07/2020,119651419,Bill #119651419,VendBill,-352.74,
,Accrued Purchases,8/31/2020,082720AP,IR-0474,Item Receipt #IR-0474,ItemRcpt,-263,
,Accrued Purchases,8/31/2020,PO 082720AP - received from RD on 09/07/2020,119651425,Bill #119651425,VendBill,-4590.83,
,Accrued Purchases,8/24/2020,PO 082120FLOW - received from RD on 09/0/9/2020,119609867,Bill #119609867,VendBill,-951,
,Accrued Purchases,8/31/2020,PO 082720AP - received from RD on 09/07/2020,119651423,Bill #119651423,VendBill,-358.45,
,Accrued Purchases,8/29/2020,082120Flow,IR-0443,Item Receipt #IR-0443,ItemRcpt,-901,
,Accrued Purchases,9/2/2020,082720AP,IR-0480,Item Receipt #IR-0480,ItemRcpt,-4830.83,
,Accrued Purchases,10/1/2020,null,IR-0579,Item Receipt #IR-0579,ItemRcpt,-450.5,
,Accrued Purchases,9/26/2020,PO 092520AP - received from vendor on 10/01/2020,119809334,Bill #119809334,VendBill,-166.43,
,Accrued Purchases,9/29/2020,092520AP,IR-0568,Item Receipt #IR-0568,ItemRcpt,-106.09,
,Accrued Purchases,10/22/2020,101320AP,IR-0673,Item Receipt #IR-0673,ItemRcpt,-9017.66,
,Accrued Purchases,9/26/2020,PO 092520FLOW - received from RD on 10/04/2020,119809335,Bill #119809335,VendBill,-533.66,
,Accrued Purchases,10/13/2020,PO 101320AP - IR-0673 - received from Vendor on 11/09/2020,119907240,Bill #119907240,VendBill,-9650.96,
,Accrued Purchases,11/2/2020,PO 102920FLOW - received from RD on 11/07/2020,120038088,Bill #120038088,VendBill,-533.66,
,Accrued Purchases,11/15/2020,111320AP,IR-0823,Item Receipt #IR-0823,ItemRcpt,0,
,Accrued Purchases,11/19/2020,111320AP,IR-0833,Item Receipt #IR-0833,ItemRcpt,-9017.66,
,Accrued Purchases,11/17/2020,PO 111320AP - received from RD on 11/25/2020,120131674,Bill #120131674,VendBill,-9645.43,
,Accrued Purchases,11/4/2020,102920Flow,IR-0882,Item Receipt #IR-0882,ItemRcpt,-450.5,
,Accrued Purchases,12/23/2020,121420AP,IR-0944,Item Receipt #IR-0944,ItemRcpt,-1062,
,Accrued Purchases,12/14/2020,PO 121420AP - received from RD on 12/24/2020,120300511,Bill #120300511,VendBill,-1135.92,
,Accrued Purchases,12/15/2020,PO 121420AP - received from RD on 12/24/2020,120309758,Bill #120309758,VendBill,-4667.01,
,Accrued Purchases,12/20/2020,121420AP,IR-0962,Item Receipt #IR-0962,ItemRcpt,0,
,Accrued Purchases,12/22/2020,122120FLOW,IR-0968,Item Receipt #IR-0968,ItemRcpt,-450,
,Accrued Purchases,12/18/2020,121420AP,IR-0970,Item Receipt #IR-0970,ItemRcpt,-4350,
,Accrued Purchases,12/21/2020,IR-0968 - PO 122120FLOW - received from Vendor on 1/13/2021,120344653,Bill #120344653,VendBill,-533.66,
,Accrued Purchases,1/25/2021,012221FLOW,IR-1088,Item Receipt #IR-1088,ItemRcpt,-914.6,
,Accrued Purchases,1/25/2021,PO 012221AP - received from RD on 2/4/2021,120527046,Bill #120527046,VendBill,-4669.07,
,Accrued Purchases,1/26/2021,012221AP,IR-1079,Item Receipt #IR-1079,ItemRcpt,-4350,
,Accrued Purchases,1/23/2021,PO 012221FLOW - received from RD on 1/31/2021,120518360,Bill #120518360,VendBill,-1028.5,
,Accrued Purchases,2/28/2021,021721FLOW,IR-1234,Item Receipt #IR-1234,ItemRcpt,-914.6,
,Accrued Purchases,2/23/2021,021721AP,IR-1218,Item Receipt #IR-1218,ItemRcpt,-4350,
,Accrued Purchases,2/24/2021,PO 021721FLOW - received from RD on 03/02/2021,120694681,Bill #120694681,VendBill,-1028.5,
,Accrued Purchases,2/22/2021,PO 021721AP - received from RD on 03/02/2021,120677978,Bill #120677978,VendBill,-4669.07,
,Accrued Purchases,3/2/2021,021721AP,IR-1305,Item Receipt #IR-1305,ItemRcpt,0,
,Accrued Purchases,4/12/2021,PO 040821AP - received from RD on 04/20/2021,120987601,Bill #120987601,VendBill,-18443.82,
,Accrued Purchases,4/13/2021,040821AP,IR-1392,Item Receipt #IR-1392,ItemRcpt,-12901.5,
,Accrued Purchases,4/14/2021,040821AP,IR-1393,Item Receipt #IR-1393,ItemRcpt,0,
,Accrued Purchases,4/21/2021,040821AP,IR-1410,Item Receipt #IR-1410,ItemRcpt,0,
,Accrued Purchases,5/12/2021,PO 051121AP - received from RD on 05/20/2021,121165500,Bill #121165500,VendBill,-4707.64,
,Accrued Purchases,4/13/2021,040821AP,IR-1464,Item Receipt #IR-1464,ItemRcpt,-4350,
,Accrued Purchases,6/4/2021,PO 060421AP - received from RD on 06/15/2021,121306796,Bill #121306796,VendBill,-450.49,
,Accrued Purchases,6/22/2021,PO 062121AP - received from RD on 06/29/2021,121403336,Bill #121403336,VendBill,-5275.57,
,Accrued Purchases,6/22/2021,PO 062121AP - received from RD on 06/29/2021,121403333,Bill #121403333,VendBill,-1177.37,
,Accrued Purchases,6/23/2021,051121AP,IR-1617,Item Receipt #IR-1617,ItemRcpt,-4350,
,Accrued Purchases,6/28/2021,062121AP,IR-1695,Item Receipt #IR-1695,ItemRcpt,-4919,
,Accrued Purchases,6/15/2021,060421AP,IR-1665,Item Receipt #IR-1665,ItemRcpt,-352.5,
,Accrued Purchases,6/24/2021,062121AP,IR-1673,Item Receipt #IR-1673,ItemRcpt,-1083,
,Accrued Purchases,6/29/2021,PO 062821FLOW - received from RD on 07/06/2021,121448745,Bill #121448745,VendBill,-1028.5,
,Accrued Purchases,8/5/2021,PO 080521AP - received from RD on 08/10/2021,121680555,Bill #121680555,VendBill,-186.7,
,Accrued Purchases,8/27/2021,082521AP,IR-1784,Item Receipt #IR-1784,ItemRcpt,-4350,
,Accrued Purchases,8/31/2021,062821FLOW,IR-1828,Item Receipt #IR-1828,ItemRcpt,-914.6,
,Accrued Purchases,8/26/2021,PO 082521AP - received from RD on 09/01/2021,121801203,Bill #121801203,VendBill,-4667.18,
,Accrued Purchases,8/11/2021,080521AP,IR-1798,Item Receipt #IR-1798,ItemRcpt,-17400,
,Accrued Purchases,8/6/2021,080521AP,IR-1799,Item Receipt #IR-1799,ItemRcpt,-175.1,
,Accrued Purchases,8/9/2021,PO 080521AP - received from RD on 08/22/2021,121695185,Bill #121695185,VendBill,-18648.71,
,Accrued Purchases,9/20/2021,PO 091721FLOW - received from RD on 09/29/2021,121945342,Bill #121945342,VendBill,-1991,
,Accrued Purchases,9/22/2021,091721FLOW,IR-1890,Item Receipt #IR-1890,ItemRcpt,-1817.3,
,Accrued Purchases,10/28/2021,102621AP,IR-1930,Item Receipt #IR-1930,ItemRcpt,-656,
,Accrued Purchases,10/27/2021,PO 102621AP - received from RD on 11/07/2021,122176348,Bill #122176348,VendBill,-784.76,
,Accrued Purchases,10/31/2021,051121AP,IR-1973,Item Receipt #IR-1973,ItemRcpt,-1739,
,Accrued Purchases,10/31/2021,PO 051121AP - received from Vendor on 11/10/2021,121157136,Bill #121157136,VendBill,-1865.14,
,Accrued Purchases,10/13/2021,101121flow,IR-1954,Item Receipt #IR-1954,ItemRcpt,-457.3,
,Accrued Purchases,10/11/2021,IR-1954 - Tracking NO 310545981- PO 101121FLOW - received from Vendor on 11/10/2021,122070898,Bill #122070898,VendBill,-540.91,
,Accrued Purchases,11/3/2021,PO 110221AP - received from RD on 11/10/2021,122218260,Bill #122218260,VendBill,-9311.17,
,Accrued Purchases,8/27/2021,082521AP,IR-1955,Item Receipt #IR-1955,ItemRcpt,0,
,Accrued Purchases,11/22/2021,PO 111921AP - received from RD on 12/05/2021,122338681,Bill #122338681,VendBill,-9331.13,
,Accrued Purchases,11/18/2021,PO 111821FLOW - received from RD on 11/28/2021,122318949,Bill #122318949,VendBill,-1028.5,
,Accrued Purchases,11/30/2021,11/02/21AP,IR-1991,Item Receipt #IR-1991,ItemRcpt,-8700,
,Accrued Purchases,11/19/2021,111821FLOW,IR-2040,Item Receipt #IR-2040,ItemRcpt,-914.6,
,Accrued Purchases,11/23/2021,111921AP,IR-2008,Item Receipt #IR-2008,ItemRcpt,-8700,
,Accrued Purchases,1/14/2022,PO 011222AP,122647754,Bill #122647754,VendBill,-14360.94,
,Accrued Purchases,1/9/2022,PO 010522FLOW - received from RD on 1/16/2022,122606135,Bill #122606135,VendBill,-655.74,
,Accrued Purchases,2/10/2022,PO 020722AP - received from RD on 2/16/2022,122812445,Bill #122812445,VendBill,-2010.84,
,Accrued Purchases,1/14/2022,null,IR-2140,Item Receipt #IR-2140,ItemRcpt,-13441.5,
,Accrued Purchases,1/14/2022,null,IR-2141,Item Receipt #IR-2141,ItemRcpt,0,
,Accrued Purchases,2/7/2022,PO 020722AP - received from RD on 2/14/2022,122794222,Bill #122794222,VendBill,-9602.21,
,Accrued Purchases,1/31/2022,null,IR-2176,Item Receipt #IR-2176,ItemRcpt,-565,
,Accrued Purchases,2/22/2022,PO 021822FLOW,122877832,Bill #122877832,VendBill,-655.74,
,Accrued Purchases,2/23/2022,null,IR-2197,Item Receipt #IR-2197,ItemRcpt,-565,
,Accrued Purchases,2/14/2022,null,IR-2203,Item Receipt #IR-2203,ItemRcpt,-2106.08,
,Accrued Purchases,3/9/2022,PO 030822FLOW - received from RD on 03/15/2022,122983097,Bill #122983097,VendBill,-1860.61,
,Accrued Purchases,3/9/2022,PO 030822AP - received from RD on 03/14/2022,122983099,Bill #122983099,VendBill,-9591.72,
,Accrued Purchases,3/8/2022,PO 102621AP - correct date 10/28/2021 - received from Vendor on 03/08/2022,122183090,Bill #122183090,VendBill,-699.46,
,Accrued Purchases,3/8/2022,PO 102621AP - correct date 10/28/2021 - received from Vendor on 03/08/2022,122183089,Bill Credit #122183089,VendCred,784.76,
,Accrued Purchases,3/31/2022,null,IR-2255,Item Receipt #IR-2255,ItemRcpt,-1695,
,Accrued Purchases,6/15/2022,null,IR-2834,Item Receipt #IR-2834,ItemRcpt,-1853,
,Accrued Purchases,4/30/2022,null,IR-2342,Item Receipt #IR-2342,ItemRcpt,-319.35,
,Accrued Purchases,6/30/2022,null,IR-2830,Item Receipt #IR-2830,ItemRcpt,-127.92,
,Accrued Purchases,4/1/2022,null,IR-2472,Item Receipt #IR-2472,ItemRcpt,-18241.35,
,Accrued Purchases,6/1/2022,Order # 311110419,IR-2515,Item Receipt #IR-2515,ItemRcpt,-678,
,Accrued Purchases,3/31/2022,null,IR-2245,Item Receipt #IR-2245,ItemRcpt,-655.41,
,Accrued Purchases,6/7/2022,PO-Mol-0638,123532725,Bill #123532725,VendBill,-139.45,
,Accrued Purchases,6/30/2022,null,IR-2709,Item Receipt #IR-2709,ItemRcpt,-8961,
,Accrued Purchases,6/7/2022,PO-Mol-0638,123532727,Bill #123532727,VendBill,-465.92,
,Accrued Purchases,5/26/2022,PO Flow0301- received from RD on 05/25/2022 Correct Date 5/16/2022,123402115,Bill #123402115,VendBill,-1274.16,
,Accrued Purchases,6/7/2022,PO-Flow-0301- received from RD on 06/7/2022 Correct Date 5/30/2022,123482105,Bill #123482105,VendBill,-819.95,
,Accrued Purchases,5/18/2022,Order # 311076310,IR-2828,Item Receipt #IR-2828,ItemRcpt,-887.2,
,Accrued Purchases,3/31/2022,030822AP,IR-2244,Item Receipt #IR-2244,ItemRcpt,-9214.08,
Total - VDR-0008 Agilent Technologies ,,,,,,,-390279.75999999995
VDR-0134 Sera Care,
,Accrued Purchases,3/19/2020,IR-0043-Track 00015859-PO MOL 03192020,90098046,Bill #90098046,VendBill,-2956.62,
,Accrued Purchases,3/19/2020,IR-0043-Track 00015859-PO MOL 03192020,90098094,Bill #90098094,VendBill,-3154.77,
,Accrued Purchases,3/20/2020,INV 90098094 & INV 90098046 PO MOL 03192020,IR-0043,Item Receipt #IR-0043,ItemRcpt,-5890,
Total - VDR-0134 Sera Care ,,,,,,,-12001.39
VDR-0111 Pipette Supplies,
,Accrued Purchases,4/1/2020,INV 126417 - PO 032420Cyto,IR-0051,Item Receipt #IR-0051,ItemRcpt,-224.87,
,Accrued Purchases,3/25/2020,IR-0051 Track 126417 - PO 032420 Cyto,126417,Bill #126417,VendBill,-250.03,
,Accrued Purchases,4/30/2020,050420Flow,IR-0149,Item Receipt #IR-0149,ItemRcpt,-49.97,
,Accrued Purchases,5/8/2020,IR-0193 - 0508cyto without receipt - tracking 127987 - received from Mail On 060/08/2020,127987,Bill #127987,VendBill,-516.05,
,Accrued Purchases,5/31/2020,0508cyto without receipt,IR-0193,Item Receipt #IR-0193,ItemRcpt,-499.97,
,Accrued Purchases,7/6/2020,PO 061920MOL,531466,Bill #531466,VendBill,-2734.2,
,Accrued Purchases,6/16/2020,061120Flow,IR-0204,Item Receipt #IR-0204,ItemRcpt,-149.97,
,Accrued Purchases,5/28/2020,IR-0195 - 051220MOL Without receipt - tracking NO  128058 - received by mail on 06/08/2020,128058,Bill #128058,VendBill,-11465.45,
,Accrued Purchases,6/12/2020,PO 061120FLOW,531146,Bill #531146,VendBill,-415.81,
,Accrued Purchases,6/17/2020,PO 061720MOL - Received by mail on 06/25/2020,531313,Bill #531313,VendBill,-3719.94,
,Accrued Purchases,6/25/2020,061620MOL,IR-0261,Item Receipt #IR-0261,ItemRcpt,-3323.6,
,Accrued Purchases,6/30/2020,PO 050420FLOW - Received from vendor on 06/30/2020 - correct date 05/04/2020,127772,Bill #127772,VendBill,-65.32,
,Accrued Purchases,6/22/2020,PO 062220Flow - I received this invoice on 06/30/2020 by mail,531498,Bill #531498,VendBill,-376.68,
,Accrued Purchases,6/30/2020,062220Flow without PO,IR-0301,Item Receipt #IR-0301,ItemRcpt,-299.85,
,Accrued Purchases,6/25/2020,PO 062520MOL - received from RD on 07/05/2020,531656,Bill #531656,VendBill,-2370.39,
,Accrued Purchases,6/9/2020,051220MOL,IR-0274,Item Receipt #IR-0274,ItemRcpt,-10824.7,
,Accrued Purchases,7/28/2020,072220Flow,IR-0370,Item Receipt #IR-0370,ItemRcpt,-299.94,
,Accrued Purchases,7/15/2020,061920MOL,IR-0319,Item Receipt #IR-0319,ItemRcpt,-2278.62,
,Accrued Purchases,7/1/2020,061120Flow it was received in june,IR-0322,Item Receipt #IR-0322,ItemRcpt,-179.91,
,Accrued Purchases,7/16/2020,PO 071520MOL,532398,Bill #532398,VendBill,-225.56,
,Accrued Purchases,7/22/2020,070920MOL,IR-0344,Item Receipt #IR-0344,ItemRcpt,-59.97,
,Accrued Purchases,7/31/2020,PO 072220Flow,532644,Bill #532644,VendBill,-379.51,
,Accrued Purchases,7/3/2020,062520MOL,IR-0307,Item Receipt #IR-0307,ItemRcpt,-2278.85,
,Accrued Purchases,7/10/2020,PO 070920MOL,532142,Bill #532142,VendBill,-857.46,
,Accrued Purchases,7/22/2020,071520MOl,IR-0329,Item Receipt #IR-0329,ItemRcpt,-179.91,
,Accrued Purchases,7/15/2020,062220Flow,IR-0323,Item Receipt #IR-0323,ItemRcpt,-49.97,
,Accrued Purchases,8/24/2020,082020Cyto,IR-0494,Item Receipt #IR-0494,ItemRcpt,-999.94,
,Accrued Purchases,8/13/2020,PO 081320MOL - Received from Vender By Mail On 08/17/2020,533656,Bill #533656,VendBill,-14992.29,
,Accrued Purchases,8/6/2020,PO 073120COVID19FLOW,533117,Bill #533117,VendBill,-1520.51,
,Accrued Purchases,8/31/2020,081320MOL without receipts,IR-0507,Item Receipt #IR-0507,ItemRcpt,-911.54,
,Accrued Purchases,8/31/2020,081320MOL,IR-0479,Item Receipt #IR-0479,ItemRcpt,-3038.16,
,Accrued Purchases,8/31/2020,073120Cyto,IR-0489,Item Receipt #IR-0489,ItemRcpt,-499.97,
,Accrued Purchases,8/25/2020,PO 082020CYTO,533979,Bill #533979,VendBill,-1232.77,
,Accrued Purchases,8/20/2020,081920MOL,533909,Bill #533909,VendBill,-123.81,
,Accrued Purchases,8/31/2020,070920MOL,IR-0502,Item Receipt #IR-0502,ItemRcpt,-649.7,
,Accrued Purchases,9/2/2020,PO 082120Flow,535049,Bill #535049,VendBill,-550.51,
,Accrued Purchases,7/10/2020,061120Flow,IR-0383,Item Receipt #IR-0383,ItemRcpt,-49.97,
,Accrued Purchases,8/4/2020,072220Flow,IR-0434,Item Receipt #IR-0434,ItemRcpt,-49.97,
,Accrued Purchases,8/21/2020,082120Flow,IR-0488,Item Receipt #IR-0488,ItemRcpt,-149.97,
,Accrued Purchases,9/10/2020,082120Flow,IR-0523,Item Receipt #IR-0523,ItemRcpt,-359.82,
,Accrued Purchases,9/24/2020,PO 092420MOL,536531,Bill #536531,VendBill,-700.65,
,Accrued Purchases,9/25/2020,092220Flow,IR-0580,Item Receipt #IR-0580,ItemRcpt,-149.97,
,Accrued Purchases,10/1/2020,PO 100120CYTO,536834,Bill #536834,VendBill,-195.17,
,Accrued Purchases,10/8/2020,100120Cyto,IR-0664,Item Receipt #IR-0664,ItemRcpt,-178.05,
,Accrued Purchases,9/29/2020,092420mol,IR-0589,Item Receipt #IR-0589,ItemRcpt,-599.7,
,Accrued Purchases,10/1/2020,09220Flow,IR-0624,Item Receipt #IR-0624,ItemRcpt,-179.91,
,Accrued Purchases,10/12/2020,081320MOL,IR-0668,Item Receipt #IR-0668,ItemRcpt,-10900.98,
,Accrued Purchases,9/1/2020,082020Cyto,IR-0619,Item Receipt #IR-0619,ItemRcpt,-199.97,
,Accrued Purchases,8/31/2020,081920MOL,IR-0636,Item Receipt #IR-0636,ItemRcpt,-107.91,
,Accrued Purchases,10/1/2020,PO 092220FLOW - received from Vendor on 11/05/2020 - correct date on 09/24/2020,536433,Bill #536433,VendBill,-415.24,
,Accrued Purchases,10/27/2020,PO 102620FLOWCYTO - received from Vendor on 11/11/2020,544117,Bill #544117,VendBill,-776.25,
,Accrued Purchases,11/6/2020,102620FlowCyto,IR-0794,Item Receipt #IR-0794,ItemRcpt,-149.97,
,Accrued Purchases,12/22/2020,PO 121120COVID19,549471,Bill #549471,VendBill,-3988.25,
,Accrued Purchases,12/14/2020,PO 121420Covid19,549603,Bill #549603,VendBill,-191.28,
,Accrued Purchases,12/23/2020,PO 112520CYTO,548697,Bill #548697,VendBill,-195.81,
,Accrued Purchases,12/17/2020,PO 121720CVTMOL - Prepayment,549814,Bill #549814,VendBill,-9208.52,
,Accrued Purchases,12/31/2020,121420COVID19 according to abdallah,IR-1022,Item Receipt #IR-1022,ItemRcpt,-177,
,Accrued Purchases,12/30/2020,PO 111320MOL - received from Vendor on 01/06/2021,551260,Bill #551260,VendBill,-2848.6,
,Accrued Purchases,12/29/2020,111320MOL,IR-0978,Item Receipt #IR-0978,ItemRcpt,-3323.6,
,Accrued Purchases,11/4/2020,102620FlowCyto,IR-1036,Item Receipt #IR-1036,ItemRcpt,-178,
,Accrued Purchases,12/19/2020,PO 111320MOL - received from Vendor ON 12/30/2020,547137,Bill #547137,VendBill,-4795.52,
,Accrued Purchases,12/31/2020,112520Cyto,IR-1015,Item Receipt #IR-1015,ItemRcpt,-178.05,
,Accrued Purchases,1/5/2021,092220Flow,IR-1083,Item Receipt #IR-1083,ItemRcpt,-49.97,
,Accrued Purchases,1/28/2021,PO 012221Flow,553472,Bill #553472,VendBill,-694.52,
,Accrued Purchases,2/4/2021,PO 111320MOL - received from Vendor on 01/06/2021,551260,Bill Credit #551260,VendCred,2848.6,
,Accrued Purchases,2/4/2021,PO 111320MOL,551260-2,Bill #551260-2,VendBill,-2904.55,
,Accrued Purchases,1/31/2021,111320MOL as per abdullah,IR-1155,Item Receipt #IR-1155,ItemRcpt,-2848.6,
,Accrued Purchases,1/9/2021,102620FlowCyto,IR-1084,Item Receipt #IR-1084,ItemRcpt,-99.94,
,Accrued Purchases,2/23/2021,0217202flow,IR-1233,Item Receipt #IR-1233,ItemRcpt,-464.16,
,Accrued Purchases,2/22/2021,PO 021721Flow,554840,Bill #554840,VendBill,-495.26,
,Accrued Purchases,3/23/2021,PO 102620FlowCyto,553826,Bill #553826,VendBill,-299.85,
,Accrued Purchases,3/22/2021,PO 121820Flow,549832,Bill #549832,VendBill,-322.8,
,Accrued Purchases,4/8/2021,PO 020321Flow,554167,Bill #554167,VendBill,-965.4,
,Accrued Purchases,4/7/2021,PO 032221MOL,557683,Bill #557683,VendBill,-6696.53,
